"","X.1","Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","yld4","yld5","yld6","GNDVI_62","NDVI_62","GNDVI_76","NDVI_76","GNDVI_90","NDVI_90","GNDVI_96","NDVI_96","GNDVI_104","NDVI_104","GNDVI_114","NDVI_114","GNDVI_124","NDVI_124","GNDVI_130","NDVI_130","GNDVI_138","NDVI_138","GNDVI_144","NDVI_144","GNDVI_150","NDVI_150","GNDVI_166","NDVI_166","GNDVI_174","NDVI_174","GNDVI_180","NDVI_180","GNDVI_188","NDVI_188","GNDVI_194","NDVI_194","GNDVI_200","NDVI_200","GNDVI_206","NDVI_206","GNDVI_216","NDVI_216","GNDVI_222","NDVI_222","GNDVI_228","NDVI_228","GNDVI_236","NDVI_236","GNDVI_240","NDVI_240","GNDVI_256","NDVI_256","GNDVI_264","NDVI_264","GNDVI_270","NDVI_270","GNDVI_278","NDVI_278","GNDVI_284","NDVI_284","GNDVI_292","NDVI_292","sca_yld1","sca_yld2","sca_yld3","sca_yld4","sca_yld5","sca_yld6","GNDVI_118","GNDVI_152","GNDVI_181","GNDVI_208","GNDVI_245","GNDVI_294","spa_int_yld1","spa_slp_yld1","PEE_114","spa_int_yld2","spa_slp_yld2","PEE_150","spa_int_yld3","spa_slp_yld3","PEE_180","spa_int_yld4","spa_slp_yld4","PEE_206","spa_int_yld5","spa_slp_yld5","PEE_240","spa_int_yld6","spa_slp_yld6","PEE_292"
"34",34,"NUMEX_BILL_MELTON","1","133","5","2",7.05,4.25,5.1416499614,5.05,7.85,6.15,-0.0524837700744669,0.486771475853769,0.0519841401045214,0.476416041039478,0.0103840958431622,0.4846408202888,0.166359024204294,0.486045363435654,0.139512389372647,0.454036393969352,0.198841778457325,0.487199515619873,0.00605308941387619,0.415291834887468,0.128799196128832,0.452352215442502,0.12081154189097,0.346435481066041,0.224311005532568,0.495903616921221,0.205890383232507,0.43056736299623,0.0224831946833896,0.44398213,0.101399809690083,0.334348174217455,0.259391245840865,0.474153331126071,0.00783564525085131,0.219471343929548,0.0752434702244838,0.375873517001737,0.106793566884063,0.384335590776395,0.247372435534263,0.452121388691913,0.00319152792245255,0.2973674552067,0.0735210292094197,0.336728100168456,0.131638201617439,0.386995471347091,0.217467176095375,0.411459439331786,0.211734085996463,0.425773176530637,0.00265514497609893,0.452508421485506,0.147721515452113,0.445174525062943,0.275512916492397,0.538605437607582,0.158444470984566,0.408527184073884,0.20242836988785,0.381687516635614,0.239179347740481,0.452295939688748,0.191793562972117,0.145801568249931,0.182870244759551,0.222187983959837,0.243666204923397,0.276840951422472,0.191793562972117,0.145801568249931,0.182870244759551,0.222187983959837,0.243666204923397,0.276840951422472,-0.0224494162273972,-0.00484074719457862,-0.0308338362783648,-0.0299144951024727,-0.0110094085630677,-0.0489833500116609,-0.0175053455143941,-0.00575975460273761,-0.0274815330818694,-0.00443884794406869,-0.00738537021988709,-0.0172306843417203,-0.00251892478472793,-0.00712826441510082,-0.0148654408675148,-0.010409449810317,0.00359809923999436,-0.00417735914320537
"35",35,"NUMEX_BILL_MELTON","2","134","5","3",5.5,3.55,4.2172668642,4.15,6.3,5.4,-0.0630917631690544,0.489939655316517,0.0274662754615782,0.470943282683918,-0.0264467172067335,0.487214000867385,0.127342141756522,0.479129315797509,0.122246220638647,0.446296753995716,0.185098538391904,0.4634671057463,0.0259159025419116,0.306015974,0.118022918033547,0.439291498013695,0.0710916724583963,0.364917210326376,0.191499662937599,0.477049452259536,0.184401511237225,0.403052769382759,0.0282443579987776,0.412981382981353,0.0664222684434515,0.348100481433815,0.227117464147172,0.459788470735386,0.0468496286084554,0.193904580028868,0.0350738617910141,0.373968329610325,0.0753922873861921,0.367816576829935,0.197842908500193,0.429017400581246,0.00928425702170472,0.270324741630337,0.0597059916649655,0.33055002513826,0.118426065888411,0.394876796161661,0.191419343140914,0.394433925341401,0.174687599474286,0.407582791967726,0.0224881566602943,0.442318992746585,0.120467754910121,0.43947875060518,0.242653071812288,0.511740016234775,0.141229642069762,0.402469603966737,0.178656291531657,0.379910347245987,0.20418165391661,0.433207963492302,0.149626183878957,0.121787192302883,0.149993218025796,0.182590125432341,0.195553769556357,0.243079859785585,0.149626183878957,0.121787192302883,0.149993218025796,0.182590125432341,0.195553769556357,0.243079859785585,-0.0315762704871481,-0.0063719698481733,-0.0426128459602526,-0.0341622456477709,-0.0125786087620912,-0.0559490350170381,-0.0218473881351044,-0.00724546350239653,-0.0343968989908011,-0.0123498349508319,-0.0205678109526729,-0.0479743283656579,-0.00648960894125915,-0.0117568187373714,-0.0268530162407782,-0.0158683264043252,0.000913464071054265,-0.0142861602292844
"36",36,"NUMEX_BILL_MELTON","2","135","5","4",4.65,4.5,4.7657685042,4.55,6.75,6.1,-0.0750320010925946,0.49443073151067,-0.000768660110605148,0.469677172206746,-0.0684121903391188,0.486202672048351,0.0826011731945032,0.453200503892372,0.092646246456399,0.405360747240072,0.150651412512764,0.440512072597634,-0.013502518989778,0.409496810772502,0.0950060002625681,0.440301525807998,0.0644220397845939,0.332757861842829,0.195106386963323,0.465796984315409,0.22465914666267,0.43928226802532,0.0738235475000573,0.407983751269432,0.0763976926165657,0.350079865112545,0.223851195634252,0.479006737830267,0.0403472922083827,0.193606187414237,0.007849416350808,0.393003524447754,0.0481835144743181,0.396191106541069,0.178015922655119,0.467955166367079,0.0140948758703203,0.287109564851876,0.059494499886664,0.341323894968142,0.124080271721457,0.383762936753649,0.196368191732468,0.398566875050686,0.185525144422161,0.428524281805746,0.0178922268340717,0.457584411720958,0.1189347869355,0.453941961085727,0.268806885151619,0.522942806427403,0.147577647553904,0.400921389579404,0.200914413545567,0.393932444772781,0.22847148632266,0.45687034503724,0.126502137279482,0.154378131088162,0.169501475085463,0.200189173666784,0.20952189595324,0.274590211980013,0.126502137279482,0.154378131088162,0.169501475085463,0.200189173666784,0.20952189595324,0.274590211980013,-0.0638981858307524,-0.0121826505844039,-0.0849991555215896,-0.0194718663168827,-0.00714776154954545,-0.0318521524269821,-0.014366085691424,-0.00486542138353164,-0.0227932426911071,-0.0123270987994386,-0.0204834228293001,-0.0478054276976661,-0.00123405289059499,-0.0100824364301554,-0.0186973449753947,-0.00624644622944153,0.00440314414535595,0.00138002311003756
"37",37,"NUMEX_BILL_MELTON","3","136","5","5",5,3.75,3.9032470442,3.75,6.05,5.6,-0.0781910243554659,0.490160096173776,0.000495216068192658,0.463561224022418,-0.0561257779344394,0.485625138297037,0.108810399090675,0.45623714434745,0.089435092979466,0.412473911133081,0.165110556964448,0.443061343599139,0.0195716629738948,0.375506764320783,0.0901542004220123,0.441919575754505,0.0551196446792559,0.319000027,0.178812856803276,0.466237264136424,0.181142601889802,0.426138644434152,0.0250959762365613,0.420195218134659,0.0329380215781353,0.333610174,0.194846755206139,0.45241731964831,0.0220834781221695,0.184765200538445,0.00553010865499893,0.381824343788657,0.0325653569471288,0.367443754394188,0.159233997420363,0.441637052569621,-0.0196181700649489,0.291754882572673,0.0336185602904105,0.337594440307769,0.100070603190412,0.353114097574111,0.1646444214987,0.411191209085684,0.144795135299246,0.422611044706108,0.00783529234010544,0.445733567,0.0953020446722974,0.444302810968137,0.221343837522525,0.521938814036526,0.105861090232592,0.406114262792963,0.164096295868846,0.424090988,0.190220542725357,0.451154238336426,0.136023803526324,0.128648442573468,0.138824647280246,0.164991077197899,0.187793699335867,0.252082817555422,0.136023803526324,0.128648442573468,0.138824647280246,0.164991077197899,0.187793699335867,0.252082817555422,-0.0445603904442799,-0.00846939006186089,-0.0592298042764381,-0.048523221870118,-0.0178605554317299,-0.0794586111940901,-0.0474536376512259,-0.0157656575847011,-0.0747605574833336,-0.0172736547944643,-0.0285820093553602,-0.0667791469640234,-0.0229932556142454,-0.0101915909726336,-0.0406456089116683,-0.0267622658346444,0.00167268490970266,-0.0238650905986459
"38",38,"NUMEX_BILL_MELTON","3","137","5","6",5.15,4.55,4.1677077882,3.85,5.6,5.2,-0.0813431480999628,0.484857329120907,0.00596087279888453,0.465926650285007,-0.0482782216073261,0.501096219822221,0.106263292705395,0.463912645533368,0.122032817894184,0.444787106905129,0.181286607940312,0.466256853963397,0.0254224249198358,0.390987169652392,0.141983925743526,0.440045299390691,0.120270414279644,0.361310558961205,0.213293434902556,0.487058959836976,0.225490771987157,0.451196932475771,0.0642670712149172,0.382240311526295,0.0696652376660267,0.34530529,0.243002629306046,0.465885847772505,0.0452768794917216,0.193806320182032,0.0197726295135356,0.36764199553239,0.0632861442101387,0.377849677142306,0.200076091423214,0.44496024743885,0.0164296693170035,0.242261222885827,0.0441297507748368,0.322216413381166,0.125590623409159,0.398653252,0.18117522351842,0.393169693700174,0.158867433691744,0.428499584349004,-0.000134823262564288,0.462138024640346,0.101636892523909,0.446627803256577,0.226428395941285,0.514308692,0.14232515151338,0.413818845015177,0.181980082579801,0.418758803672299,0.190328574439635,0.459543820938435,0.140104517632114,0.156093443655808,0.148230577545364,0.169390839256509,0.173825572938984,0.234076902015749,0.140104517632114,0.156093443655808,0.148230577545364,0.169390839256509,0.173825572938984,0.234076902015749,-0.0420725588469472,-0.00786498674962861,-0.0556951154386308,-0.0255423022121574,-0.00941080863654091,-0.041842300839725,-0.0275639829058147,-0.00922630218059301,-0.0435444069787525,-0.0154781299192047,-0.025738201641026,-0.060058002662105,-0.00993675143658177,-0.0157506633812576,-0.0372177005466197,-0.0200418273533753,0.00253320858781553,-0.0156541813922826
"39",39,"NUMEX_BILL_MELTON","4","138","5","7",5.4,4.55,3.9154834668,4.05,5.9,5.6,-0.0953768229785987,0.491339451381576,-0.00195221927672861,0.470106721,-0.0567155989863342,0.504189775655439,0.0856494919927508,0.459007062636368,0.105240793462137,0.434510043333573,0.161173460443449,0.469934254,0.0206392625107441,0.425110469875353,0.136811463627984,0.451562119,0.125038703434026,0.43595282567698,0.182580199467644,0.480534768651986,0.221669407242522,0.456715674107816,0.0074939678318566,0.428798185268358,0.0349785232153814,0.403336109218462,0.205947478512668,0.45428797410146,0.0275339513779615,0.183368334451926,-0.0194402597508113,0.410966691486721,0.0283602610667211,0.42729711328976,0.174006435334366,0.475198579572003,0.0249370126660763,0.220512990957754,0.0475387172282308,0.345009351432881,0.127928937756103,0.415303616,0.177835574463412,0.389578859776243,0.160490126590298,0.416350002533313,0.00706526330147318,0.472735910964118,0.0990943100316512,0.445696192874037,0.21552861504775,0.510230928135363,0.13732039863926,0.462604536399397,0.167727267358774,0.408675277048979,0.177541902860334,0.445190067570368,0.14690570780843,0.156093443655808,0.139259853413033,0.17819036337373,0.183137657203573,0.252082817555422,0.14690570780843,0.156093443655808,0.139259853413033,0.17819036337373,0.183137657203573,0.252082817555422,-0.0349508302010195,-0.00650672132516667,-0.0462208020776515,-0.0381413806663306,-0.0140473205178243,-0.0624720534070845,-0.0511043765270754,-0.0169617688248207,-0.0804830217895211,-0.0190053813152027,-0.0315073003446697,-0.0735776260830281,-0.0162271181230971,-0.0118359421107184,-0.0367275711247206,-0.0217902876601622,0.00257446288092848,-0.0173311871676797
"40",40,"NUMEX_BILL_MELTON","4","139","5","8",5.6,5.65,5.0876603808,4.7,6.35,6.05,-0.0957804839014738,0.495611200327789,-0.00772655017300119,0.473585243133912,-0.0553984896298158,0.504370949795245,0.0920230796364753,0.46598808504496,0.117909800240026,0.429422406217389,0.169075391937597,0.477581553918452,0.0457233104745,0.401070419594217,0.150495772813094,0.456836286050452,0.1695149519412,0.387798097166289,0.201433133305376,0.491588273318377,0.280514908212716,0.491376987802995,0.0535905587718685,0.40945832,0.0812831958008389,0.388150989,0.283698613426585,0.50377255714415,0.0163352853981149,0.209989012147456,-0.0091910708895297,0.398379349714569,0.0374449355333008,0.412793502089928,0.206273931691308,0.478376813213415,0.0497213341352495,0.206995697120843,0.056998035757526,0.344169425866168,0.136561538696126,0.411644208560617,0.186493364878153,0.416046979842108,0.180363364054134,0.4363017782412,0.0215041607652367,0.446100742840644,0.103154353417118,0.452690593984507,0.220738034186707,0.514573963320598,0.138949283411306,0.417616190784397,0.173246199250606,0.3964717510936,0.193456892130324,0.440448991190679,0.152346659949483,0.193830320144026,0.180950026951472,0.2067888167547,0.197105783600455,0.272339472537554,0.152346659949483,0.193830320144026,0.180950026951472,0.2067888167547,0.197105783600455,0.272339472537554,-0.0303889264508886,-0.00552900340260867,-0.0399654412175796,-0.0137547622654241,-0.00507119199873335,-0.0225383244237838,-0.0142092764754277,-0.00473185446536196,-0.0224050887876415,-0.0120462957134378,-0.0199722126209399,-0.0466391825613068,-0.00485476807392503,-0.0132671976127396,-0.0278342283128287,-0.0161542942275906,0.00265600815682231,-0.01155395317476
"41",41,"NM1713PAR","4","140","6","8",4,3.9,3.5175534648,3.15,4.55,4.55,-0.118201411835042,0.490062199853203,-0.0237896010850637,0.46357205018342,-0.0695440078649225,0.518013053090324,0.0579128372521331,0.452666102412188,0.0882719425953822,0.425607252705004,0.160470583553701,0.456497765288248,0.0937305300259683,0.352196411587381,0.12481777933813,0.447455146284756,0.145785188622445,0.373149797424722,0.16415937489799,0.456248311290328,0.244970514882871,0.471878096399529,0.049424117616351,0.416779345759182,0.0636635288227323,0.363307907210346,0.262366659494321,0.462469742118236,0.0296969482879182,0.199308345038895,-0.0262810939805668,0.404311512617858,0.0143013610553507,0.411190531989688,0.174214229148592,0.432783082394718,0.0541074491352239,0.202621826581654,0.0427702181289955,0.333058515059921,0.121231213844709,0.436807324178111,0.166516656495619,0.410130777720187,0.144005424683665,0.424252237283442,0.0211410745747096,0.44389535398622,0.0951382596105449,0.426800755321584,0.194201990221697,0.48986185,0.137010692510731,0.386019928464059,0.168959039334716,0.373310180784229,0.193781145961968,0.445848946251908,0.10881904282106,0.133794380276407,0.125106895236336,0.138592504846235,0.141233278012925,0.20481728926378,0.10881904282106,0.133794380276407,0.125106895236336,0.138592504846235,0.141233278012925,0.20481728926378,-0.0356421277159265,-0.00676756324083345,-0.0473638910412627,-0.03546096563305,-0.013063972831966,-0.0580884302278351,-0.0336522713052848,-0.0112039931521779,-0.053058156607709,-0.0211504491464577,-0.0350659433308877,-0.0818864443454764,-0.0189141912245995,-0.0178914180324872,-0.0499030361409033,-0.0251982325191841,0.00261063422364209,-0.0206764814236174
"42",42,"AFX_149092","4","141","6","7",5.3,5.35,4.9389831528,4.9,7,6.4,-0.0675837999174359,0.486755784214596,0.0250480141631213,0.461625006766351,-0.045092454385661,0.501393810536263,0.0994825432090531,0.468309073671295,0.109273375940725,0.436635291371451,0.180203629514701,0.480163867779967,0.0746263574129718,0.37662373252946,0.200352979021532,0.478797961245806,0.158831228889646,0.439142682202223,0.23352984393638,0.513432088163733,0.263859201857134,0.488039078882824,0.0584813659240213,0.436383826817327,0.0639823504372778,0.430797741235331,0.260151686299823,0.494078468160247,0.035055385092233,0.193763065280093,0.0357857309265845,0.41575041,0.0716216434252899,0.436609477124183,0.217693425116448,0.479644013478674,0.0402183641665292,0.256432699757914,0.0729859837483003,0.372698441427853,0.14690436584497,0.430267263959267,0.199062533127936,0.445647030615879,0.181645343653404,0.458776428554004,0.0851501251095239,0.449035707098547,0.146838487501274,0.470740825513085,0.275693321894949,0.531435419,0.169255041417589,0.400939211105976,0.191139215216958,0.390714137842166,0.216333551457024,0.447456329505374,0.144185231737904,0.183538444738148,0.175662105510175,0.215588340871921,0.21728196617373,0.288094648634767,0.144185231737904,0.183538444738148,0.175662105510175,0.215588340871921,0.21728196617373,0.288094648634767,-0.0301664860100228,-0.00585689788191904,-0.040310930671919,-0.0192885144810548,-0.00711784233772997,-0.0316169789963939,-0.0349009952588945,-0.0115784241260556,-0.0549554140291685,-0.015232765864854,-0.0253148167834155,-0.0590793145264222,-0.0111536874288517,-0.00888330673784388,-0.0265400259707796,-9.79534358175715e-06,0.000494813920513149,0.000847247503294179
"43",43,"NM1705PAR","3","142","6","6",5.25,5.5,5.3966780582,4.7,6.65,6.45,-0.0683478944711959,0.484051858019918,0.00889699167026032,0.473839660331311,-0.0608928035777589,0.494841609741822,0.0863881492515558,0.45787721440164,0.0954473225253204,0.428443685166374,0.167265964191968,0.476691209209385,0.0394241038363439,0.40378544036597,0.172994857165069,0.4662406947658,0.120662471211974,0.427815164722124,0.219702411825827,0.509679993938323,0.251960227135453,0.488542770794096,0.109920377792359,0.45019940095661,0.0977618134616758,0.376709523624875,0.274058412370432,0.509469889269028,0.0476740314332428,0.184715616451859,0.0369433548975801,0.420608389178456,0.0704339614526867,0.385085978835979,0.215271155914295,0.484784608027076,0.0278029540041207,0.281962779,0.0600330336668203,0.34268136103149,0.135970112344717,0.444517882059191,0.190047779750931,0.430724654544429,0.172024316748263,0.449707212342301,0.0597369187104287,0.462227296987514,0.133320713460331,0.466368047990801,0.272262143922237,0.535216318613685,0.157653408641237,0.403502846031171,0.189371524993034,0.404597724459316,0.214814293513066,0.461891413001688,0.142824993702641,0.188684382441087,0.191940689234087,0.2067888167547,0.206417867865044,0.290345388077227,0.142824993702641,0.188684382441087,0.191940689234087,0.2067888167547,0.206417867865044,0.290345388077227,-0.0542446618519487,-0.0100044209604936,-0.0715728271801084,-0.0230443798789598,-0.00847897669655818,-0.0377303982494147,-0.0272084206567161,-0.00907999811121673,-0.0429354386492475,-0.0164180607260595,-0.0272671350616287,-0.0636461238232615,-0.0140295179010168,-0.0136112200048747,-0.037604842399436,-0.0152185668819416,0.00306827543323602,-0.00990415796318483
"44",44,"DONA_ANA","3","143","6","5",6,5.15,5.3550556142,5.15,7.25,6.15,-0.048155306413493,0.480309245607877,0.0511694843886092,0.473817263,-0.017988061847353,0.492721545,0.135272005712941,0.482827472632018,0.123466586580459,0.445090569892025,0.181274847119918,0.494664795940059,0.0144677386684752,0.401545055767808,0.172492838646366,0.464131785201951,0.0972958368817873,0.431331789922177,0.221907762047975,0.510055726664723,0.21633686138728,0.471187825274633,0.0680412640140569,0.448928535053136,0.0669608054207276,0.374835339541222,0.240554867733599,0.506090267352821,0.0322353588571862,0.198651806763761,0.0644402865654004,0.426986944651278,0.0832401297801757,0.43441235059761,0.201389393948426,0.502874204536501,0.0146524667407749,0.297285039003639,0.0767896588168973,0.353752438411262,0.140464958438538,0.362352351466903,0.188667553985219,0.41729005574537,0.1640961201109,0.455599166216902,0.0902108994102422,0.464644810177529,0.15448810346745,0.486762986887602,0.283388309321774,0.552871631934214,0.143191889384088,0.389475472499469,0.181800403125921,0.414574034742102,0.196148362980781,0.436417586920174,0.163228564231589,0.176677194467563,0.190460326591956,0.226587746018447,0.22504203639422,0.276840951422472,0.163228564231589,0.176677194467563,0.190460326591956,0.226587746018447,0.22504203639422,0.276840951422472,-0.0389085498999064,-0.00722594204218016,-0.0514242485948181,-0.0273111797841853,-0.0100474490000922,-0.0447138718627542,-0.0318994963775636,-0.0105608620343741,-0.0501914459128909,-0.0152214033842155,-0.0252187401324427,-0.058901542405605,-0.0175329185352561,-0.0107308265663617,-0.0361192552741842,-0.0136307589527632,0.000680933957821571,-0.0124513467463712
"45",45,"NUMEX_BILL_MELTON","2","144","6","4",5.1,4.45,4.4516589362,4.3,6.15,5.4,-0.0756516782547364,0.494289153001354,0.0124741867931242,0.475544451800682,-0.0558675865185677,0.497109681149489,0.090329085999117,0.456588491176963,0.0974260301981518,0.425294186301972,0.162927613386822,0.471444065958276,0.0478614055831778,0.375597038852081,0.10369557604055,0.435469101613041,0.0669576134058885,0.393379533129405,0.202757096102864,0.485142816250588,0.223672730014478,0.454727243234581,0.064792462106469,0.433231383228565,0.0764198824203938,0.328819596394919,0.228614292199878,0.476496155685539,0.0285518884260324,0.188969494161206,-0.00792756394037534,0.418184427957549,0.0370053049409796,0.421971872082166,0.174207450721556,0.472359562962145,-0.00823740291944376,0.326202939976254,0.0302331438289375,0.392490971258255,0.0984153337112253,0.430931335830212,0.169580182282332,0.424902595456453,0.152879424306596,0.4309955545047,0.0213612870464771,0.469136333846999,0.107840991530278,0.430210980997337,0.246213800343724,0.511993757708475,0.139587411875938,0.382591699665638,0.185992337822443,0.394779691665505,0.230423783587066,0.469291911137857,0.138744279596851,0.152662818520516,0.15832971232201,0.189189768520257,0.190897727424063,0.243079859785585,0.138744279596851,0.152662818520516,0.15832971232201,0.189189768520257,0.190897727424063,0.243079859785585,-0.0560045714371798,-0.0106700249645696,-0.0744855967130825,-0.0178402087769444,-0.00656391684200598,-0.0292092461942743,-0.0165106731202419,-0.00556295240175737,-0.0261459892780677,-0.01235955040652,-0.0204772600646521,-0.0478272050833088,-0.0209992638057395,-0.0118460157491222,-0.0415171648608192,-0.0167374573176177,0.00398983169995529,-0.0098268661298448
"46",46,"SW_8888","2","145","6","3",5.75,4.7,5.2385209642,5,7.5,6.15,-0.0504496061692946,0.48561298466134,0.0416655294233524,0.470139411263227,-0.0153642763059927,0.487673501791992,0.140306473520137,0.476990391271114,0.137035012376674,0.434112223320701,0.203306916542846,0.498822903962223,0.0626469725260317,0.288322524,0.170850557536283,0.455348011536895,0.107919763577672,0.39580688520789,0.238516049160378,0.508175727712009,0.225975694568588,0.450550243021558,0.068970203028128,0.443323107470836,0.0853642081829472,0.331330611,0.249028913894355,0.495293198,0.0430494998369466,0.198359167714006,0.0547341530041375,0.420248001985604,0.0928221068919714,0.450079170557112,0.216314561419224,0.493383268827137,0.0237679113579158,0.295246701441023,0.085238249041702,0.353030065359477,0.148505698877355,0.399910112359551,0.222986955129362,0.436435442184219,0.213538721691236,0.447656685413183,0.0771915944727538,0.447761961673479,0.1605799910184,0.465415617608911,0.296410062845604,0.541788331300365,0.166384239490128,0.405249355635225,0.19444157161737,0.382431778141121,0.229187771763208,0.443026394919275,0.156427374055273,0.161239381358747,0.186315602597041,0.219988102930531,0.232802106614711,0.276840951422472,0.156427374055273,0.161239381358747,0.186315602597041,0.219988102930531,0.232802106614711,0.276840951422472,-0.0264806986023101,-0.00542665106487172,-0.035879933920542,-0.0257151912910464,-0.00947009973745555,-0.0421178851173861,-0.0197421624655287,-0.00656862766480029,-0.0311193592672481,-0.0118322001731535,-0.0196678665095752,-0.0458979440953566,-0.00457892629465292,-0.00800764852174151,-0.0184485803228541,-0.00880836390003632,0.00102252979329629,-0.00703729035353364
"47",47,"DONA_ANA","1","146","6","2",8.1,5.1,6.5881225694,6.25,8.9,7,-0.0160761577912373,0.486182980101377,0.0961878995899739,0.476115739988924,0.0574012341750797,0.484468338675157,0.233395334329376,0.510783088,0.194922697673926,0.455125775800516,0.279217858067463,0.534626092127744,0.0626604399675849,0.383471163198083,0.23653235586418,0.486645247521115,0.167263778685025,0.414000342889111,0.287463647437118,0.534835207084342,0.255980989803171,0.465461677349023,0.0783510008127396,0.442793333985972,0.118732113177486,0.365555266272626,0.284980864180448,0.496573225913255,0.0091368559858103,0.252213693533055,0.115751360513032,0.461113328369322,0.142090578842043,0.452824193422389,0.260276186588652,0.511006301408518,0.0161568744512157,0.31953176788184,0.10772774295907,0.378492665837404,0.163416042595446,0.395853418520966,0.244089614735173,0.445980057191012,0.23680303215977,0.440840301,0.0632645484034862,0.441084249853444,0.195311150021902,0.480132094150049,0.320446173090368,0.569571874406072,0.172456806124792,0.411657610166598,0.19399861446471,0.380512820512821,0.224658739466215,0.426534842266716,0.220358561712645,0.174961881899917,0.234316142836774,0.274985128663164,0.276258499849457,0.315103521944277,0.220358561712645,0.174961881899917,0.234316142836774,0.274985128663164,0.276258499849457,0.315103521944277,0.00766811598209881,0.0010185431055281,0.00943228438286325,-0.00792670776357183,-0.00293507969115046,-0.0130104148906927,-0.00784768424620952,-0.00255748010200442,-0.0122773697028703,-0.00499237448716527,-0.00827365627151316,-0.0193227674511647,-0.00213237727702227,-0.00321094741421782,-0.00769390131457618,-0.0117751856941655,0.00279559134576639,-0.00693307946725775
"48",48,"AFX_149092","1","147","6","1",7.75,5.75,6.9887429894,6.3,9.55,7,-0.00511851900096929,0.497702388713371,0.0689006068541924,0.461339785701152,0.0439606327417953,0.47986984018216,0.188492728869387,0.494181617770079,0.166436329304537,0.460469874224199,0.268761195826361,0.513200449902019,0.0223213978711063,0.321146808956523,0.22347956265899,0.479880052317606,0.194204859570146,0.443769836094083,0.300526270566403,0.542259658693877,0.287838171251914,0.480265321,0.142765362721125,0.443790289326684,0.12746211583149,0.407576135266236,0.317741258305814,0.516751512734296,-0.0138791769525427,0.412843877,0.117584775225266,0.457168528,0.14766831430858,0.454873755057579,0.275688607239115,0.510875179340029,0.016298322310043,0.356075166213485,0.104595558637819,0.37097094017094,0.165385988633952,0.414362573099415,0.266903329578944,0.469713445529264,0.276947210212177,0.483111225110199,0.0638590480036146,0.411685609540559,0.220674850266735,0.484007920297749,0.353816209579919,0.59518497,0.191302661716958,0.428683212599471,0.212497987244235,0.408607374573761,0.267090135432498,0.465466125068953,0.210836895465803,0.197260945279318,0.24856478963519,0.27718500969247,0.296434682422732,0.315103521944277,0.210836895465803,0.197260945279318,0.24856478963519,0.27718500969247,0.296434682422732,0.315103521944277,-0.00481479573467303,-0.00155676298524312,-0.00751118830867377,0.00697048169232085,0.00256332172004948,0.0114102851281899,0.010736894871488,0.00347994949563111,0.0167643441793554,0.00303413037638461,0.00505571743458608,0.0117908898035334,0.0162479747247847,0.00378777204848948,0.0228085883315885,0.0167595515248481,-0.00262034937338145,0.0122209732964033
"49",49,"NUMEX_BILL_MELTON","1","148","7","1",8.8,6.2,6.7833621534,6.4,9.7,6.9,-0.0347076675184583,0.497707792250705,0.0432796447706903,0.463038742066875,0.0424516430731497,0.467838518252113,0.196547248083885,0.488473461996477,0.197176524949484,0.462636451639479,0.299523993575817,0.536335334771867,0.0396332770547962,0.302361240511727,0.202078466061492,0.460401907028646,0.176356756697746,0.433738569337565,0.290600715250825,0.529955972656703,0.281981996345573,0.473385826771654,0.0944348918444711,0.439825211440166,0.103671217361266,0.436898497290654,0.315393627640851,0.523861981639759,-0.0307572695333338,0.436162198543603,0.0940852196911115,0.416904641,0.134704453132651,0.434965764083411,0.299102281239013,0.505451387171073,-0.0164341300875192,0.389460737972633,0.0617211854003085,0.409175062845651,0.148153457155961,0.40132853540917,0.258083601061334,0.464520011984893,0.270366287314815,0.492443596253699,0.0104538965194703,0.391180232914228,0.18661225787425,0.443132104982071,0.317502975575719,0.574476130088465,0.18272648858794,0.429089228386194,0.202195551068229,0.420432547076146,0.284870221488936,0.489412623829444,0.239401894206331,0.212698758388134,0.241260122061512,0.28158477175108,0.301090724555026,0.310602043059359,0.239401894206331,0.212698758388134,0.241260122061512,0.28158477175108,0.301090724555026,0.310602043059359,0.0098347987172453,0.00184081505352944,0.013023183903363,0.0150316844979208,0.00552443978242251,0.0246002948426175,0.0157675836259103,0.00522159731867618,0.0248116554390012,0.0106901277187797,0.017756282566448,0.041444911143022,0.0147396668690728,0.0100666168004196,0.032175558551533,0.0111344701642946,-0.00028508248091611,0.0106406928251578
